,max,mean,median,min,rmse,sse,std
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-08_01:50:16/ape_eval/ape_results.zip,18.112690196611506,8.838189577408649,8.907846546848972,0.6370633464270351,9.586947586458026,91633.83533341688,3.7142925328087015
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-08_01:52:25/ape_eval/ape_results.zip,23.572855145929157,9.938171565490283,9.757121372651255,1.358285641480971,11.086769106673522,125251.86175995953,4.914183061259608
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-08_01:54:34/ape_eval/ape_results.zip,21.51414798856305,9.762964577507947,9.65442652300824,0.4389411389275333,10.757869543901588,113417.12198113327,4.518437758997066
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-08_01:56:36/ape_eval/ape_results.zip,23.839138457962612,9.983140337253682,9.754698744980594,1.3955536233026764,11.152188619213364,126485.62328548678,4.9707363644846945
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-08_02:05:41/ape_eval/ape_results.zip,843.3542426882126,78.4708735309042,75.30113393460681,1.1143711447258593,109.80840448282378,5872190.333495892,76.81280949399176
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-08_02:14:57/ape_eval/ape_results.zip,155.74834359217186,76.61582566757342,80.58511911683036,8.466096761568114,86.0430536689029,3983033.0115523017,39.1589369358478
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-08_02:24:02/ape_eval/ape_results.zip,144.08675321238692,71.59612242544985,72.0075088386915,11.225766095380173,79.7869025043402,3157511.1063735965,35.21285368834919
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-08_02:33:07/ape_eval/ape_results.zip,156.79867467951763,76.55274734116493,80.21233904060371,8.915214737685071,86.07206376923787,3978310.8867232185,39.345610123818375
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-08_02:35:59/ape_eval/ape_results.zip,48.16877617187905,19.397098980811727,16.794820177307194,1.1612061375684044,22.561621257276414,692276.3851092302,11.522990275331297
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-08_02:38:52/ape_eval/ape_results.zip,91.67140692722671,31.87556418512006,20.97803932312623,0.9229798193431151,40.586614811950156,2470909.9528404176,25.124126049952533
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-08_02:41:44/ape_eval/ape_results.zip,50.8588889819048,20.722390005628412,18.533692625118455,0.9662675176985634,23.81754003949219,770359.7399775609,11.741284682156602
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-08_02:44:35/ape_eval/ape_results.zip,98.96319049383796,32.66161377440313,20.1245492739251,1.9692917149084603,42.04972556009887,2657573.6677784873,26.483927301881653
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-08_02:47:03/ape_eval/ape_results.zip,22.672761797831935,8.94480869684718,8.352482602352552,0.5658307306893613,10.263170450116887,112916.61976169942,5.032202804434605
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-08_02:49:30/ape_eval/ape_results.zip,22.82727048224683,8.06353700283757,6.9699092452153675,0.4977643303097307,9.563980904873011,108666.04012954538,5.1428690195886615
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-08_02:51:44/ape_eval/ape_results.zip,23.42902706994028,9.446140461802463,8.919351728716487,0.7445686614788598,10.857200272995021,126955.46519605324,5.35249737448058
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-08_02:54:12/ape_eval/ape_results.zip,23.42902706994028,9.446140461802463,8.919351728716487,0.7445686614788598,10.857200272995021,126955.46519605324,5.35249737448058
