,max,mean,median,min,rmse,sse,std
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-07_12:05:48/rpe_eval/rpe_results.zip,29.321655709073656,3.3733063267398316,3.5133218529669774,1.225079035700695,3.6961911474389373,13976.051065369305,1.5108386493543888
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-07_12:07:56/rpe_eval/rpe_results.zip,28.99423732446904,3.1334058544372403,3.2527390806712613,1.311351153543549,3.411158148814243,12380.703910860011,1.3482461450344447
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-07_12:10:04/rpe_eval/rpe_results.zip,29.2834910343737,3.369121395660449,3.5417969214102083,1.2242190904574428,3.6656566934456736,13786.402008052348,1.4443199145293464
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-07_12:12:12/rpe_eval/rpe_results.zip,29.03232167377857,3.1395782400253807,3.3004355755154,1.311351153543542,3.4074764820982892,12353.993318520319,1.324365678659812
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-07_12:12:47/rpe_eval/rpe_results.zip,5.985588164472902,2.5826267142733883,2.2194690371168577,1.3567411982026396,2.772292848209516,1606.291995972829,1.0077930794340042
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-07_12:13:21/rpe_eval/rpe_results.zip,8.07256220284403,2.272902454060173,1.994327731013715,1.3905306508730195,2.445390995313971,1315.5861663917838,0.9021372147793792
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-07_12:13:56/rpe_eval/rpe_results.zip,7.842077493388169,2.5446178275587137,2.2049716782524893,1.3595680075270842,2.7522665447048396,1605.8938802175217,1.0487569998678854
/home/dongwonshin/Desktop/SLAM_eval/Experiment_Results/2018-11-07_12:14:30/rpe_eval/rpe_results.zip,6.964476957904755,2.1981045102304178,1.9801021117936335,1.3867839329386464,2.3361480845431304,1244.3300350245142,0.7911538630501861
