,max,mean,median,min,rmse,sse,std
2018-11-20_23:17:44/ape_eval/ape_results.zip,14.258414787574056,6.031193198343516,4.578138659960162,0.5021596016064757,7.0979500189984055,85849.04418062788,3.7424060544594018
2018-11-20_23:19:51/ape_eval/ape_results.zip,981.8167786581744,456.2879356656647,504.9105391578108,8.166438293899235,535.0678743372708,105071230.26424459,279.4618934913519
2018-11-20_23:28:22/ape_eval/ape_results.zip,85.96412632604564,17.932634665484184,10.63987297994334,0.8668937821726294,24.756900303001675,1388227.8150679115,17.06823735969943
2018-11-20_23:29:58/ape_eval/ape_results.zip,4.583075688136169,1.0513956801484101,0.8352163947489373,0.17293954151254048,1.3013780480125319,525.0112953931614,0.7669106516499623
2018-11-20_23:30:36/ape_eval/ape_results.zip,1.0714517216506594,0.35623124794935734,0.2947940525312164,0.07680969264196455,0.4080405805128683,21.311630764195655,0.19898847536910777
2018-11-20_23:35:43/ape_eval/ape_results.zip,8.595258715895993,4.846615936752245,5.243289085881174,0.38360792161410917,5.130631774910282,27402.641088517506,1.6833586579627617
2018-11-20_23:37:51/ape_eval/ape_results.zip,24.445283938047336,12.15651819066069,12.896560238079177,0.43479145214502163,14.085986997399681,86905.78300461985,7.115763850146288
2018-11-20_23:39:58/ape_eval/ape_results.zip,5.541098850050623,2.8604961331910883,2.7472432409753953,0.10341667795447393,3.0785735318309584,4075.37444608276,1.1380583741131094
2018-11-20_23:47:24/ape_eval/ape_results.zip,149.04927634334962,42.396221905183324,31.78498583137122,1.053262535801791,53.36082378642365,5449880.564027257,32.40274499687041
2018-11-20_23:50:24/ape_eval/ape_results.zip,81.88177973021067,16.30156323644003,12.976469356069707,2.5014887165110546,21.71090292686996,287531.616598982,14.339537717385364
2018-11-20_23:52:42/ape_eval/ape_results.zip,23.90076425566638,5.753691710722458,4.115836490237537,0.9052508433430958,7.493413284674963,29928.612335084734,4.800653533937528
2018-11-21_00:50:12/ape_eval/ape_results.zip,2.724457196370598,0.9561108918286079,0.9213323066038469,0.024558446984877764,1.0232437962556564,4754.553542120195,0.36452685648987676
2018-11-21_00:52:28/ape_eval/ape_results.zip,8.120206355444147,3.2040030539512503,3.1047145668816354,0.8241856694026457,3.494313224811891,13443.457629317898,1.3944853327899642
2018-11-21_01:01:16/ape_eval/ape_results.zip,12.881775844477403,4.592026385544375,3.9048360483353424,0.7292409294144377,5.520282357219958,142037.0641513056,3.0637902960056196
2018-11-21_01:02:56/ape_eval/ape_results.zip,0.5018136132626394,0.2720426969617585,0.261892079938936,0.028332020664978988,0.2941927265536867,69.32603764603093,0.11199165766638648
2018-11-21_01:03:35/ape_eval/ape_results.zip,0.3839086112906269,0.19301422199471535,0.1963954512277827,0.032494629932504196,0.21309376011963901,12.305825613122016,0.09030205263282222
2018-11-21_01:08:52/ape_eval/ape_results.zip,1.1002158708605947,0.3487288713660106,0.31605731442629176,0.03063862844133873,0.39823880021543956,437.8784260538075,0.19230786846310058
2018-11-21_01:11:04/ape_eval/ape_results.zip,1.1017675892021368,0.7307971519585859,0.8683569556011761,0.06281311243242259,0.7925614859890143,691.5972336894993,0.3067396807756283
2018-11-21_01:13:16/ape_eval/ape_results.zip,0.7834278475462837,0.4491731814955023,0.42687684209760973,0.13242883261760438,0.4850669724592474,259.05425451562905,0.18312132807510126
2018-11-21_01:20:58/ape_eval/ape_results.zip,9.902495941344768,2.7382640907264957,2.2041884110661303,0.23144899543754452,3.3071971781019425,44526.77897479583,1.8545789129296302
2018-11-21_01:24:05/ape_eval/ape_results.zip,6.908087486604848,2.2714177732893877,1.4181604650591482,0.43914160020849863,2.852231198225728,12943.139487738288,1.7250751019353487
2018-11-21_01:26:28/ape_eval/ape_results.zip,2.6884166420240265,0.9298183498852414,0.7966145288718104,0.2310946439217734,1.05270927886742,1330.9443878020898,0.49359362032977105
